graph,attacker,defender,seed,nodes,edges,actual_density,density_parameter,attack_budget,defense_budget,attack_multiplier,rounds_requested,rounds_played,initial_length,final_length,total_damage,mean_round_damage,max_round_damage,mean_damage_ratio,final_damage_ratio,total_attacked_edges,unique_attacked_edges,mean_protected_edges,runtime_seconds
Scale-free (Barabasi-Albert),Shortest path,Centrality,1,5,4,0.4,0.35,2,2,3.0,3,3,5,5,0,0.0,0,1.0,1.0,2,2,2.0,0.0005
Scale-free (Barabasi-Albert),Shortest path,Centrality,0,10,21,0.4667,0.35,1,0,3.0,3,3,7,16,9,3.0,6,1.359218559218559,2.2857142857142856,3,3,0.0,0.0008
Scale-free (Barabasi-Albert),Shortest path,Centrality,0,10,21,0.4667,0.35,1,2,3.0,3,3,7,7,0,0.0,0,1.0,1.0,3,3,2.0,0.0009
Scale-free (Barabasi-Albert),Shortest path,Centrality,0,10,21,0.4667,0.35,2,0,3.0,3,3,7,19.0,12.0,4.0,10.0,1.5143168378462495,2.7142857142857144,6,6,0.0,0.0008
Scale-free (Barabasi-Albert),Shortest path,Centrality,0,10,21,0.4667,0.35,2,2,3.0,3,3,7,7,0,0.0,0,1.0,1.0,6,6,2.0,0.0009
Scale-free (Barabasi-Albert),Shortest path,Centrality,1,10,21,0.4667,0.35,1,0,3.0,3,3,6,11.0,5.0,1.6666666666666667,3.0,1.228174603174603,1.8333333333333333,3,3,0.0,0.0008
Scale-free (Barabasi-Albert),Shortest path,Centrality,1,10,21,0.4667,0.35,1,2,3.0,3,3,6,6,0,0.0,0,1.0,1.0,3,3,2.0,0.001
Scale-free (Barabasi-Albert),Shortest path,Centrality,1,10,21,0.4667,0.35,2,0,3.0,3,3,6,13.0,7.0,2.3333333333333335,5.0,1.3115079365079365,2.1666666666666665,6,6,0.0,0.0009
Scale-free (Barabasi-Albert),Shortest path,Centrality,1,10,21,0.4667,0.35,2,2,3.0,3,3,6,6,0,0.0,0,1.0,1.0,6,6,2.0,0.001
Scale-free (Barabasi-Albert),Shortest path,Greedy,0,5,4,0.4,0.35,1,0,3.0,3,3,7,21.0,14.0,4.666666666666667,14.0,1.6666666666666667,3.0,3,3,0.0,0.0003
Scale-free (Barabasi-Albert),Shortest path,Greedy,0,5,4,0.4,0.35,1,2,3.0,3,3,7,7,0,0.0,0,1.0,1.0,3,3,1.0,0.0017
Scale-free (Barabasi-Albert),Shortest path,Greedy,0,5,4,0.4,0.35,2,0,3.0,3,3,7,21.0,14.0,4.666666666666667,14.0,1.6666666666666667,3.0,4,4,0.0,0.0003
Scale-free (Barabasi-Albert),Shortest path,Greedy,0,5,4,0.4,0.35,2,2,3.0,3,3,7,7,0,0.0,0,1.0,1.0,3,3,1.0,0.0022
Scale-free (Barabasi-Albert),Shortest path,Greedy,1,5,4,0.4,0.35,1,0,3.0,3,3,5,15.0,10.0,3.3333333333333335,10.0,1.6666666666666667,3.0,3,3,0.0,0.0003
Scale-free (Barabasi-Albert),Shortest path,Greedy,1,5,4,0.4,0.35,1,2,3.0,3,3,5,5,0,0.0,0,1.0,1.0,3,3,1.0,0.0017
Scale-free (Barabasi-Albert),Shortest path,Greedy,1,5,4,0.4,0.35,2,0,3.0,3,3,5,15.0,10.0,3.3333333333333335,10.0,1.6666666666666667,3.0,4,4,0.0,0.0003
Scale-free (Barabasi-Albert),Shortest path,Greedy,1,5,4,0.4,0.35,2,2,3.0,3,3,5,5,0,0.0,0,1.0,1.0,3,3,1.0,0.0023
Scale-free (Barabasi-Albert),Shortest path,Greedy,0,10,21,0.4667,0.35,1,0,3.0,3,3,7,16,9,3.0,6,1.359218559218559,2.2857142857142856,3,3,0.0,0.0006
Scale-free (Barabasi-Albert),Shortest path,Greedy,0,10,21,0.4667,0.35,1,2,3.0,3,3,7,7,0,0.0,0,1.0,1.0,3,3,2.0,0.1454
Scale-free (Barabasi-Albert),Shortest path,Greedy,0,10,21,0.4667,0.35,2,0,3.0,3,3,7,19.0,12.0,4.0,10.0,1.5143168378462495,2.7142857142857144,6,6,0.0,0.0007
Scale-free (Barabasi-Albert),Shortest path,Greedy,0,10,21,0.4667,0.35,2,2,3.0,3,3,7,7,0,0.0,0,1.0,1.0,6,6,2.0,0.2856
Scale-free (Barabasi-Albert),Shortest path,Greedy,1,10,21,0.4667,0.35,1,0,3.0,3,3,6,11.0,5.0,1.6666666666666667,3.0,1.228174603174603,1.8333333333333333,3,3,0.0,0.0007
Scale-free (Barabasi-Albert),Shortest path,Greedy,1,10,21,0.4667,0.35,1,2,3.0,3,3,6,8,2,0.6666666666666666,1,1.103174603174603,1.3333333333333333,3,3,1.6666666666666667,0.1248
Scale-free (Barabasi-Albert),Shortest path,Greedy,1,10,21,0.4667,0.35,2,0,3.0,3,3,6,13.0,7.0,2.3333333333333335,5.0,1.3115079365079365,2.1666666666666665,6,6,0.0,0.0007
Scale-free (Barabasi-Albert),Shortest path,Greedy,1,10,21,0.4667,0.35,2,2,3.0,3,3,6,8,2,0.6666666666666666,1,1.103174603174603,1.3333333333333333,6,6,1.6666666666666667,0.2431
Scale-free (Barabasi-Albert),Greedy,None,0,5,4,0.4,0.35,1,0,3.0,3,3,7,21.0,14.0,4.666666666666667,14.0,1.6666666666666667,3.0,1,1,0.0,0.0005
Scale-free (Barabasi-Albert),Greedy,None,0,5,4,0.4,0.35,1,2,3.0,3,3,7,21.0,14.0,4.666666666666667,14.0,1.6666666666666667,3.0,1,1,0.0,0.0005
Scale-free (Barabasi-Albert),Greedy,None,0,5,4,0.4,0.35,2,0,3.0,3,3,7,21.0,14.0,4.666666666666667,14.0,1.6666666666666667,3.0,1,1,0.0,0.0007
Scale-free (Barabasi-Albert),Greedy,None,0,5,4,0.4,0.35,2,2,3.0,3,3,7,21.0,14.0,4.666666666666667,14.0,1.6666666666666667,3.0,1,1,0.0,0.0006
Scale-free (Barabasi-Albert),Greedy,None,1,5,4,0.4,0.35,1,0,3.0,3,3,5,15.0,10.0,3.3333333333333335,10.0,1.6666666666666667,3.0,1,1,0.0,0.0005
Scale-free (Barabasi-Albert),Greedy,None,1,5,4,0.4,0.35,1,2,3.0,3,3,5,15.0,10.0,3.3333333333333335,10.0,1.6666666666666667,3.0,1,1,0.0,0.0005
Scale-free (Barabasi-Albert),Greedy,None,1,5,4,0.4,0.35,2,0,3.0,3,3,5,15.0,10.0,3.3333333333333335,10.0,1.6666666666666667,3.0,1,1,0.0,0.0006
Scale-free (Barabasi-Albert),Greedy,None,1,5,4,0.4,0.35,2,2,3.0,3,3,5,15.0,10.0,3.3333333333333335,10.0,1.6666666666666667,3.0,1,1,0.0,0.0006
Scale-free (Barabasi-Albert),Greedy,None,0,10,21,0.4667,0.35,1,0,3.0,3,3,7,18,11.0,3.6666666666666665,6,1.4078862314156433,2.5714285714285716,3,3,0.0,0.0042
Scale-free (Barabasi-Albert),Greedy,None,0,10,21,0.4667,0.35,1,2,3.0,3,3,7,18,11.0,3.6666666666666665,6,1.4078862314156433,2.5714285714285716,3,3,0.0,0.0042
Scale-free (Barabasi-Albert),Greedy,None,0,10,21,0.4667,0.35,2,0,3.0,3,3,7,21.0,14.0,4.666666666666667,10.0,1.5504938817632317,3.0,6,6,0.0,0.0075
Scale-free (Barabasi-Albert),Greedy,None,0,10,21,0.4667,0.35,2,2,3.0,3,3,7,21.0,14.0,4.666666666666667,10.0,1.5504938817632317,3.0,6,6,0.0,0.0077
Scale-free (Barabasi-Albert),Greedy,None,1,10,21,0.4667,0.35,1,0,3.0,3,3,6,11.0,5.0,1.6666666666666667,3.0,1.228174603174603,1.8333333333333333,3,3,0.0,0.0041
Scale-free (Barabasi-Albert),Greedy,None,1,10,21,0.4667,0.35,1,2,3.0,3,3,6,11.0,5.0,1.6666666666666667,3.0,1.228174603174603,1.8333333333333333,3,3,0.0,0.0041
Scale-free (Barabasi-Albert),Greedy,None,1,10,21,0.4667,0.35,2,0,3.0,3,3,6,11.0,5.0,1.6666666666666667,3.0,1.236111111111111,1.8333333333333333,3,3,0.0,0.0064
Scale-free (Barabasi-Albert),Greedy,None,1,10,21,0.4667,0.35,2,2,3.0,3,3,6,11.0,5.0,1.6666666666666667,3.0,1.236111111111111,1.8333333333333333,3,3,0.0,0.0064
Scale-free (Barabasi-Albert),Greedy,Random,0,5,4,0.4,0.35,1,0,3.0,3,3,7,21.0,14.0,4.666666666666667,14.0,1.6666666666666667,3.0,1,1,0.0,0.0005
Scale-free (Barabasi-Albert),Greedy,Random,0,5,4,0.4,0.35,1,2,3.0,3,3,7,7,0,0.0,0,1.0,1.0,0,0,2.0,0.0004
Scale-free (Barabasi-Albert),Greedy,Random,0,5,4,0.4,0.35,2,0,3.0,3,3,7,21.0,14.0,4.666666666666667,14.0,1.6666666666666667,3.0,1,1,0.0,0.0006
Scale-free (Barabasi-Albert),Greedy,Random,0,5,4,0.4,0.35,2,2,3.0,3,3,7,21.0,14.0,4.666666666666667,14.0,1.6666666666666667,3.0,1,1,2.0,0.0005
Scale-free (Barabasi-Albert),Greedy,Random,1,5,4,0.4,0.35,1,0,3.0,3,3,5,15.0,10.0,3.3333333333333335,10.0,1.6666666666666667,3.0,1,1,0.0,0.0006
Scale-free (Barabasi-Albert),Greedy,Random,1,5,4,0.4,0.35,1,2,3.0,3,3,5,15.0,10.0,3.3333333333333335,10.0,1.6666666666666667,3.0,1,1,2.0,0.0004
Scale-free (Barabasi-Albert),Greedy,Random,1,5,4,0.4,0.35,2,0,3.0,3,3,5,15.0,10.0,3.3333333333333335,10.0,1.6666666666666667,3.0,1,1,0.0,0.0006
Scale-free (Barabasi-Albert),Greedy,Random,1,5,4,0.4,0.35,2,2,3.0,3,3,5,5,0,0.0,0,1.0,1.0,0,0,2.0,0.0004
Scale-free (Barabasi-Albert),Greedy,Random,0,10,21,0.4667,0.35,1,0,3.0,3,3,7,18,11.0,3.6666666666666665,6,1.4078862314156433,2.5714285714285716,3,3,0.0,0.0043
Scale-free (Barabasi-Albert),Greedy,Random,0,10,21,0.4667,0.35,1,2,3.0,3,3,7,18,11.0,3.6666666666666665,6,1.4078862314156433,2.5714285714285716,3,3,2.0,0.0039
Scale-free (Barabasi-Albert),Greedy,Random,0,10,21,0.4667,0.35,2,0,3.0,3,3,7,21.0,14.0,4.666666666666667,10.0,1.5504938817632317,3.0,6,6,0.0,0.0079
Scale-free (Barabasi-Albert),Greedy,Random,0,10,21,0.4667,0.35,2,2,3.0,3,3,7,21.0,14.0,4.666666666666667,10.0,1.5504938817632317,3.0,6,6,2.0,0.0069
Scale-free (Barabasi-Albert),Greedy,Random,1,10,21,0.4667,0.35,1,0,3.0,3,3,6,11.0,5.0,1.6666666666666667,3.0,1.228174603174603,1.8333333333333333,3,3,0.0,0.0041
Scale-free (Barabasi-Albert),Greedy,Random,1,10,21,0.4667,0.35,1,2,3.0,3,3,6,11.0,5.0,1.6666666666666667,3.0,1.228174603174603,1.8333333333333333,3,3,2.0,0.0038
Scale-free (Barabasi-Albert),Greedy,Random,1,10,21,0.4667,0.35,2,0,3.0,3,3,6,11.0,5.0,1.6666666666666667,3.0,1.236111111111111,1.8333333333333333,3,3,0.0,0.0068
Scale-free (Barabasi-Albert),Greedy,Random,1,10,21,0.4667,0.35,2,2,3.0,3,3,6,8,2,0.6666666666666666,2,1.111111111111111,1.3333333333333333,2,2,2.0,0.0051
Scale-free (Barabasi-Albert),Greedy,Centrality,0,5,4,0.4,0.35,1,0,3.0,3,3,7,21.0,14.0,4.666666666666667,14.0,1.6666666666666667,3.0,1,1,0.0,0.0006
Scale-free (Barabasi-Albert),Greedy,Centrality,0,5,4,0.4,0.35,1,2,3.0,3,3,7,7,0,0.0,0,1.0,1.0,0,0,2.0,0.0005
Scale-free (Barabasi-Albert),Greedy,Centrality,0,5,4,0.4,0.35,2,0,3.0,3,3,7,21.0,14.0,4.666666666666667,14.0,1.6666666666666667,3.0,1,1,0.0,0.0007
Scale-free (Barabasi-Albert),Greedy,Centrality,0,5,4,0.4,0.35,2,2,3.0,3,3,7,7,0,0.0,0,1.0,1.0,0,0,2.0,0.0005
Scale-free (Barabasi-Albert),Greedy,Centrality,1,5,4,0.4,0.35,1,0,3.0,3,3,5,15.0,10.0,3.3333333333333335,10.0,1.6666666666666667,3.0,1,1,0.0,0.0006
Scale-free (Barabasi-Albert),Greedy,Centrality,1,5,4,0.4,0.35,1,2,3.0,3,3,5,5,0,0.0,0,1.0,1.0,0,0,2.0,0.0005
Scale-free (Barabasi-Albert),Greedy,Centrality,1,5,4,0.4,0.35,2,0,3.0,3,3,5,15.0,10.0,3.3333333333333335,10.0,1.6666666666666667,3.0,1,1,0.0,0.0007
Scale-free (Barabasi-Albert),Greedy,Centrality,1,5,4,0.4,0.35,2,2,3.0,3,3,5,5,0,0.0,0,1.0,1.0,0,0,2.0,0.0006
Scale-free (Barabasi-Albert),Greedy,Centrality,0,10,21,0.4667,0.35,1,0,3.0,3,3,7,18,11.0,3.6666666666666665,6,1.4078862314156433,2.5714285714285716,3,3,0.0,0.0044
Scale-free (Barabasi-Albert),Greedy,Centrality,0,10,21,0.4667,0.35,1,2,3.0,3,3,7,7,0,0.0,0,1.0,1.0,0,0,2.0,0.0039
Scale-free (Barabasi-Albert),Greedy,Centrality,0,10,21,0.4667,0.35,2,0,3.0,3,3,7,21.0,14.0,4.666666666666667,10.0,1.5504938817632317,3.0,6,6,0.0,0.0077
Scale-free (Barabasi-Albert),Greedy,Centrality,0,10,21,0.4667,0.35,2,2,3.0,3,3,7,7,0,0.0,0,1.0,1.0,0,0,2.0,0.004
Scale-free (Barabasi-Albert),Greedy,Centrality,1,10,21,0.4667,0.35,1,0,3.0,3,3,6,11.0,5.0,1.6666666666666667,3.0,1.228174603174603,1.8333333333333333,3,3,0.0,0.0043
Scale-free (Barabasi-Albert),Greedy,Centrality,1,10,21,0.4667,0.35,1,2,3.0,3,3,6,6,0,0.0,0,1.0,1.0,0,0,2.0,0.0043
Scale-free (Barabasi-Albert),Greedy,Centrality,1,10,21,0.4667,0.35,2,0,3.0,3,3,6,11.0,5.0,1.6666666666666667,3.0,1.236111111111111,1.8333333333333333,3,3,0.0,0.0066
Scale-free (Barabasi-Albert),Greedy,Centrality,1,10,21,0.4667,0.35,2,2,3.0,3,3,6,6,0,0.0,0,1.0,1.0,0,0,2.0,0.0042
Scale-free (Barabasi-Albert),Greedy,Greedy,0,5,4,0.4,0.35,1,0,3.0,3,3,7,21.0,14.0,4.666666666666667,14.0,1.6666666666666667,3.0,1,1,0.0,0.0005
Scale-free (Barabasi-Albert),Greedy,Greedy,0,5,4,0.4,0.35,1,2,3.0,3,3,7,7,0,0.0,0,1.0,1.0,0,0,1.0,0.0018
Scale-free (Barabasi-Albert),Greedy,Greedy,0,5,4,0.4,0.35,2,0,3.0,3,3,7,21.0,14.0,4.666666666666667,14.0,1.6666666666666667,3.0,1,1,0.0,0.0006
Scale-free (Barabasi-Albert),Greedy,Greedy,0,5,4,0.4,0.35,2,2,3.0,3,3,7,7,0,0.0,0,1.0,1.0,0,0,1.0,0.0024
Scale-free (Barabasi-Albert),Greedy,Greedy,1,5,4,0.4,0.35,1,0,3.0,3,3,5,15.0,10.0,3.3333333333333335,10.0,1.6666666666666667,3.0,1,1,0.0,0.0006
Scale-free (Barabasi-Albert),Greedy,Greedy,1,5,4,0.4,0.35,1,2,3.0,3,3,5,5,0,0.0,0,1.0,1.0,0,0,1.0,0.0018
Scale-free (Barabasi-Albert),Greedy,Greedy,1,5,4,0.4,0.35,2,0,3.0,3,3,5,15.0,10.0,3.3333333333333335,10.0,1.6666666666666667,3.0,1,1,0.0,0.0006
Scale-free (Barabasi-Albert),Greedy,Greedy,1,5,4,0.4,0.35,2,2,3.0,3,3,5,5,0,0.0,0,1.0,1.0,0,0,1.0,0.0025
Scale-free (Barabasi-Albert),Greedy,Greedy,0,10,21,0.4667,0.35,1,0,3.0,3,3,7,18,11.0,3.6666666666666665,6,1.4078862314156433,2.5714285714285716,3,3,0.0,0.0043
Scale-free (Barabasi-Albert),Greedy,Greedy,0,10,21,0.4667,0.35,1,2,3.0,3,3,7,7,0,0.0,0,1.0,1.0,0,0,2.0,0.1494
Scale-free (Barabasi-Albert),Greedy,Greedy,0,10,21,0.4667,0.35,2,0,3.0,3,3,7,21.0,14.0,4.666666666666667,10.0,1.5504938817632317,3.0,6,6,0.0,0.0076
Scale-free (Barabasi-Albert),Greedy,Greedy,0,10,21,0.4667,0.35,2,2,3.0,3,3,7,7,0,0.0,0,1.0,1.0,0,0,2.0,0.2873
Scale-free (Barabasi-Albert),Greedy,Greedy,1,10,21,0.4667,0.35,1,0,3.0,3,3,6,11.0,5.0,1.6666666666666667,3.0,1.228174603174603,1.8333333333333333,3,3,0.0,0.0041
Scale-free (Barabasi-Albert),Greedy,Greedy,1,10,21,0.4667,0.35,1,2,3.0,3,3,6,8,2,0.6666666666666666,1,1.103174603174603,1.3333333333333333,2,2,1.6666666666666667,0.1278
Scale-free (Barabasi-Albert),Greedy,Greedy,1,10,21,0.4667,0.35,2,0,3.0,3,3,6,11.0,5.0,1.6666666666666667,3.0,1.236111111111111,1.8333333333333333,3,3,0.0,0.0064
Scale-free (Barabasi-Albert),Greedy,Greedy,1,10,21,0.4667,0.35,2,2,3.0,3,3,6,8,2,0.6666666666666666,2,1.111111111111111,1.3333333333333333,2,2,1.3333333333333333,0.2002
"Fixed edge count G(n,m)",Random,None,0,5,4,0.4,0.35,1,0,3.0,3,3,13,37.0,24.0,8.0,14.0,1.482431149097816,2.8461538461538463,3,3,0.0,0.0003
"Fixed edge count G(n,m)",Random,None,0,5,4,0.4,0.35,1,2,3.0,3,3,13,25.0,12.0,4.0,10.0,1.285395763656633,1.9230769230769231,3,3,0.0,0.0002
"Fixed edge count G(n,m)",Random,None,0,5,4,0.4,0.35,2,0,3.0,3,3,13,39.0,26.0,8.666666666666666,16.0,1.5251989389920426,3.0,4,4,0.0,0.0003
"Fixed edge count G(n,m)",Random,None,0,5,4,0.4,0.35,2,2,3.0,3,3,13,39.0,26.0,8.666666666666666,14.0,1.5071225071225072,3.0,4,4,0.0,0.0002
"Fixed edge count G(n,m)",Random,None,1,5,4,0.4,0.35,1,0,3.0,3,3,17,47.0,30.0,10.0,20.0,1.4822469528351878,2.764705882352941,3,3,0.0,0.0003
"Fixed edge count G(n,m)",Random,None,1,5,4,0.4,0.35,1,2,3.0,3,3,17,31.0,14.0,4.666666666666667,10.0,1.2454611474219317,1.8235294117647058,3,3,0.0,0.0002
"Fixed edge count G(n,m)",Random,None,1,5,4,0.4,0.35,2,0,3.0,3,3,17,51.0,34.0,11.333333333333334,20.0,1.4895635673624288,3.0,4,4,0.0,0.0003
"Fixed edge count G(n,m)",Random,None,1,5,4,0.4,0.35,2,2,3.0,3,3,17,51.0,34.0,11.333333333333334,24.0,1.5518890483022476,3.0,4,4,0.0,0.0003
"Fixed edge count G(n,m)",Random,None,0,10,16,0.3556,0.35,1,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,3,3,0.0,0.0004
"Fixed edge count G(n,m)",Random,None,0,10,16,0.3556,0.35,1,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,3,3,0.0,0.0004
"Fixed edge count G(n,m)",Random,None,0,10,16,0.3556,0.35,2,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,6,6,0.0,0.0005
"Fixed edge count G(n,m)",Random,None,0,10,16,0.3556,0.35,2,2,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,6,6,0.0,0.0005
"Fixed edge count G(n,m)",Random,None,1,10,16,0.3556,0.35,1,0,3.0,3,3,10,10,0,0.0,0,1.0,1.0,3,3,0.0,0.0005
"Fixed edge count G(n,m)",Random,None,1,10,16,0.3556,0.35,1,2,3.0,3,3,10,10,0,0.0,0,1.0,1.0,3,3,0.0,0.0006
"Fixed edge count G(n,m)",Random,None,1,10,16,0.3556,0.35,2,0,3.0,3,3,10,16.0,6.0,2.0,4,1.1793650793650794,1.6,6,6,0.0,0.0006
"Fixed edge count G(n,m)",Random,None,1,10,16,0.3556,0.35,2,2,3.0,3,3,10,15,5,1.6666666666666667,4,1.1571428571428573,1.5,6,6,0.0,0.0006
"Fixed edge count G(n,m)",Random,Random,0,5,4,0.4,0.35,1,0,3.0,3,3,13,29.0,16.0,5.333333333333333,14.0,1.3836657169990503,2.230769230769231,3,3,0.0,0.0003
"Fixed edge count G(n,m)",Random,Random,0,5,4,0.4,0.35,1,2,3.0,3,3,13,29.0,16.0,5.333333333333333,14.0,1.3623931623931622,2.230769230769231,3,3,2.0,0.0003
"Fixed edge count G(n,m)",Random,Random,0,5,4,0.4,0.35,2,0,3.0,3,3,13,39.0,26.0,8.666666666666666,24.0,1.5846153846153845,3.0,4,4,0.0,0.0003
"Fixed edge count G(n,m)",Random,Random,0,5,4,0.4,0.35,2,2,3.0,3,3,13,39.0,26.0,8.666666666666666,16.0,1.5251989389920426,3.0,3,3,2.0,0.0003
"Fixed edge count G(n,m)",Random,Random,1,5,4,0.4,0.35,1,0,3.0,3,3,17,47.0,30.0,10.0,20.0,1.4429920116194623,2.764705882352941,3,3,0.0,0.0003
"Fixed edge count G(n,m)",Random,Random,1,5,4,0.4,0.35,1,2,3.0,3,3,17,31.0,14.0,4.666666666666667,10.0,1.2371615312791784,1.8235294117647058,3,3,2.0,0.0004
"Fixed edge count G(n,m)",Random,Random,1,5,4,0.4,0.35,2,0,3.0,3,3,17,51.0,34.0,11.333333333333334,20.0,1.5182829888712241,3.0,4,4,0.0,0.0003
"Fixed edge count G(n,m)",Random,Random,1,5,4,0.4,0.35,2,2,3.0,3,3,17,51.0,34.0,11.333333333333334,24.0,1.4923747276688453,3.0,4,4,2.0,0.0003
"Fixed edge count G(n,m)",Random,Random,0,10,16,0.3556,0.35,1,0,3.0,3,3,1,1,0,0.0,0,1.0,1.0,3,3,0.0,0.0005
"Fixed edge count G(n,m)",Random,Random,0,10,16,0.3556,0.35,1,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,3,3,2.0,0.0005
"Fixed edge count G(n,m)",Random,Random,0,10,16,0.3556,0.35,2,0,3.0,3,3,1,1,0,0.0,0,1.0,1.0,6,6,0.0,0.0005
"Fixed edge count G(n,m)",Random,Random,0,10,16,0.3556,0.35,2,2,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,6,6,2.0,0.0006
"Fixed edge count G(n,m)",Random,Random,1,10,16,0.3556,0.35,1,0,3.0,3,3,10,10,0,0.0,0,1.0,1.0,3,3,0.0,0.0006
"Fixed edge count G(n,m)",Random,Random,1,10,16,0.3556,0.35,1,2,3.0,3,3,10,10,0,0.0,0,1.0,1.0,3,3,2.0,0.0006
"Fixed edge count G(n,m)",Random,Random,1,10,16,0.3556,0.35,2,0,3.0,3,3,10,18,8,2.6666666666666665,4,1.2285714285714286,1.8,6,6,0.0,0.0006
"Fixed edge count G(n,m)",Random,Random,1,10,16,0.3556,0.35,2,2,3.0,3,3,10,26,16,5.333333333333333,8,1.4148148148148147,2.6,6,6,2.0,0.0006
"Fixed edge count G(n,m)",Random,Centrality,0,5,4,0.4,0.35,1,0,3.0,3,3,13,39.0,26.0,8.666666666666666,14.0,1.4986082457346825,3.0,3,3,0.0,0.0003
"Fixed edge count G(n,m)",Random,Centrality,0,5,4,0.4,0.35,1,2,3.0,3,3,13,23.0,10.0,3.3333333333333335,10.0,1.2564102564102564,1.7692307692307692,2,2,2.0,0.0003
"Fixed edge count G(n,m)",Random,Centrality,0,5,4,0.4,0.35,2,0,3.0,3,3,13,39.0,26.0,8.666666666666666,14.0,1.5071225071225072,3.0,4,4,0.0,0.0004
"Fixed edge count G(n,m)",Random,Centrality,0,5,4,0.4,0.35,2,2,3.0,3,3,13,23.0,10.0,3.3333333333333335,10.0,1.2564102564102564,1.7692307692307692,2,2,2.0,0.0003
"Fixed edge count G(n,m)",Random,Centrality,1,5,4,0.4,0.35,1,0,3.0,3,3,17,31.0,14.0,4.666666666666667,10.0,1.2454611474219317,1.8235294117647058,3,3,0.0,0.0004
"Fixed edge count G(n,m)",Random,Centrality,1,5,4,0.4,0.35,1,2,3.0,3,3,17,27.0,10.0,3.3333333333333335,10.0,1.196078431372549,1.588235294117647,2,2,2.0,0.0003
"Fixed edge count G(n,m)",Random,Centrality,1,5,4,0.4,0.35,2,0,3.0,3,3,17,51.0,34.0,11.333333333333334,30.0,1.6166040884438881,3.0,4,4,0.0,0.0004
"Fixed edge count G(n,m)",Random,Centrality,1,5,4,0.4,0.35,2,2,3.0,3,3,17,27.0,10.0,3.3333333333333335,10.0,1.196078431372549,1.588235294117647,2,2,2.0,0.0004
"Fixed edge count G(n,m)",Random,Centrality,0,10,16,0.3556,0.35,1,0,3.0,3,3,1,1,0,0.0,0,1.0,1.0,3,3,0.0,0.0006
"Fixed edge count G(n,m)",Random,Centrality,0,10,16,0.3556,0.35,1,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,3,3,2.0,0.0007
"Fixed edge count G(n,m)",Random,Centrality,0,10,16,0.3556,0.35,2,0,3.0,3,3,1,1,0,0.0,0,1.0,1.0,6,6,0.0,0.0007
"Fixed edge count G(n,m)",Random,Centrality,0,10,16,0.3556,0.35,2,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,6,6,2.0,0.0006
"Fixed edge count G(n,m)",Random,Centrality,1,10,16,0.3556,0.35,1,0,3.0,3,3,10,14,4,1.3333333333333333,4,1.1333333333333333,1.4,3,3,0.0,0.0007
"Fixed edge count G(n,m)",Random,Centrality,1,10,16,0.3556,0.35,1,2,3.0,3,3,10,10,0,0.0,0,1.0,1.0,3,3,2.0,0.0008
"Fixed edge count G(n,m)",Random,Centrality,1,10,16,0.3556,0.35,2,0,3.0,3,3,10,10,0,0.0,0,1.0,1.0,6,6,0.0,0.0007
"Fixed edge count G(n,m)",Random,Centrality,1,10,16,0.3556,0.35,2,2,3.0,3,3,10,10,0,0.0,0,1.0,1.0,6,6,2.0,0.0007
"Fixed edge count G(n,m)",Random,Greedy,0,5,4,0.4,0.35,1,0,3.0,3,3,13,29.0,16.0,5.333333333333333,14.0,1.3623931623931622,2.230769230769231,3,3,0.0,0.0003
"Fixed edge count G(n,m)",Random,Greedy,0,5,4,0.4,0.35,1,2,3.0,3,3,13,15.0,2.0,0.6666666666666666,2.0,1.0512820512820513,1.1538461538461537,2,2,2.0,0.0024
"Fixed edge count G(n,m)",Random,Greedy,0,5,4,0.4,0.35,2,0,3.0,3,3,13,39.0,26.0,8.666666666666666,24.0,1.5846153846153845,3.0,4,4,0.0,0.0003
"Fixed edge count G(n,m)",Random,Greedy,0,5,4,0.4,0.35,2,2,3.0,3,3,13,15.0,2.0,0.6666666666666666,2.0,1.0512820512820513,1.1538461538461537,2,2,2.0,0.0039
"Fixed edge count G(n,m)",Random,Greedy,1,5,4,0.4,0.35,1,0,3.0,3,3,17,41.0,24.0,8.0,20.0,1.3958916900093372,2.411764705882353,3,3,0.0,0.0003
"Fixed edge count G(n,m)",Random,Greedy,1,5,4,0.4,0.35,1,2,3.0,3,3,17,31.0,14.0,4.666666666666667,10.0,1.2371615312791784,1.8235294117647058,3,3,2.0,0.0026
"Fixed edge count G(n,m)",Random,Greedy,1,5,4,0.4,0.35,2,0,3.0,3,3,17,51.0,34.0,11.333333333333334,30.0,1.6166040884438881,3.0,4,4,0.0,0.0003
"Fixed edge count G(n,m)",Random,Greedy,1,5,4,0.4,0.35,2,2,3.0,3,3,17,31.0,14.0,4.666666666666667,10.0,1.2371615312791784,1.8235294117647058,3,3,2.0,0.0039
